group_keyword,group_sentence_1,video_id,youtube,school_zh,school_total_videos,township_slug,township_total_videos,decision,reason
professional development,"in taiwan, all elementary schools have professional development on wednesday afternoons.",fOAMDQC1vnc,https://www.youtube.com/watch?v=fOAMDQC1vnc,彰化縣芳苑鄉王功國小,10,fangyuan,213,KEEP,kept: smallest school count (10 videos)
professional development,"in taiwan, all elementary schools have professional development on wednesday afternoons.",ltUGxT4tDn0,https://www.youtube.com/watch?v=ltUGxT4tDn0,彰化縣芳苑鄉王功國小,10,fangyuan,213,DROP,dropped: same as fOAMDQC1vnc (彰化縣芳苑鄉王功國小)
professional development,"in taiwan, all elementary schools have professional development on wednesday afternoons.",Fo_MNXh2dKY,https://www.youtube.com/watch?v=Fo_MNXh2dKY,彰化縣田中鎮大安國小,17,tianzhong,271,DROP,dropped: same as fOAMDQC1vnc (彰化縣芳苑鄉王功國小)
professional development,"in taiwan, all elementary schools have professional development on wednesday afternoons.",UYSBZSqKVwk,https://www.youtube.com/watch?v=UYSBZSqKVwk,彰化縣鹿港鎮頂番國小,19,lukang,114,DROP,dropped: same as fOAMDQC1vnc (彰化縣芳苑鄉王功國小)
professional development,"in taiwan, all elementary schools have professional development on wednesday afternoons.",YX_vzDpDj38,https://www.youtube.com/watch?v=YX_vzDpDj38,彰化縣永靖鄉福興國小,24,yongjing,60,DROP,dropped: same as fOAMDQC1vnc (彰化縣芳苑鄉王功國小)
professional development,"in taiwan, all elementary schools have professional development on wednesday afternoons.",iIJO1sOrouQ,https://www.youtube.com/watch?v=iIJO1sOrouQ,彰化縣埤頭鄉芙朝國小,25,pitou,112,DROP,dropped: same as fOAMDQC1vnc (彰化縣芳苑鄉王功國小)
professional development,"in taiwan, all elementary schools have professional development on wednesday afternoons.",MmxOoGSzL5s,https://www.youtube.com/watch?v=MmxOoGSzL5s,彰化縣埔心鄉太平國小,34,puxin,40,DROP,dropped: same as fOAMDQC1vnc (彰化縣芳苑鄉王功國小)
professional development,"in taiwan, all elementary schools have professional development on wednesday afternoons.",Gr5QYgn9Qsk,https://www.youtube.com/watch?v=Gr5QYgn9Qsk,彰化縣埔鹽鄉大園國小,45,puyan,45,DROP,dropped: same as fOAMDQC1vnc (彰化縣芳苑鄉王功國小)
professional development,"in taiwan, all elementary schools have professional development on wednesday afternoons.",dkktCn97CmQ,https://www.youtube.com/watch?v=dkktCn97CmQ,彰化縣和美鎮和仁國小,45,hemei,99,DROP,dropped: same as fOAMDQC1vnc (彰化縣芳苑鄉王功國小)
professional development,"in taiwan, all elementary schools have professional development on wednesday afternoons.",24bpYZsJ4jI,https://www.youtube.com/watch?v=24bpYZsJ4jI,彰化縣福興鄉西勢國小,53,fuxing,143,DROP,dropped: same as fOAMDQC1vnc (彰化縣芳苑鄉王功國小)
professional development,"in taiwan, all elementary schools have professional development on wednesday afternoons.",pkR4ygul2dA,https://www.youtube.com/watch?v=pkR4ygul2dA,彰化縣員林市育英國小,66,yuanlin-city,164,DROP,dropped: same as fOAMDQC1vnc (彰化縣芳苑鄉王功國小)
professional development,"in taiwan, all elementary schools have professional development on wednesday afternoons.",8LLZx0RqrKU,https://www.youtube.com/watch?v=8LLZx0RqrKU,彰化縣員林市饒明國小,83,yuanlin-city,164,DROP,dropped: same as fOAMDQC1vnc (彰化縣芳苑鄉王功國小)
school lunch (n),school lunch is eaten in the classroom in taiwan.,3mNirBbDHGg,https://www.youtube.com/watch?v=3mNirBbDHGg,彰化縣彰化市平和國小,30,changhua-city,387,KEEP,kept: smallest school count (30 videos)
school lunch (n),school lunch is eaten in the classroom in taiwan.,AYutjzR7BMw,https://www.youtube.com/watch?v=AYutjzR7BMw,彰化縣北斗鎮北斗國中,31,beidou,199,DROP,dropped: same as 3mNirBbDHGg (彰化縣彰化市平和國小)
school lunch (n),school lunch is eaten in the classroom in taiwan.,tmbC3c92BFU,https://www.youtube.com/watch?v=tmbC3c92BFU,彰化縣和美鎮和仁國小,45,hemei,99,DROP,dropped: same as 3mNirBbDHGg (彰化縣彰化市平和國小)
school lunch (n),school lunch is eaten in the classroom in taiwan.,WQXteXLM67E,https://www.youtube.com/watch?v=WQXteXLM67E,彰化縣鹿港鎮鹿鳴國中,59,lukang,114,DROP,dropped: same as 3mNirBbDHGg (彰化縣彰化市平和國小)
school lunch (n),school lunch is eaten in the classroom in taiwan.,ISXKHUmLN_o,https://www.youtube.com/watch?v=ISXKHUmLN_o,彰化縣員林市育英國小,66,yuanlin-city,164,DROP,dropped: same as 3mNirBbDHGg (彰化縣彰化市平和國小)
school lunch (n),school lunch is eaten in the classroom in taiwan.,cNr-Gq8TVVc,https://www.youtube.com/watch?v=cNr-Gq8TVVc,彰化縣田中鎮三潭國小,92,tianzhong,271,DROP,dropped: same as 3mNirBbDHGg (彰化縣彰化市平和國小)
school lunch (n),school lunch is eaten in the classroom in taiwan.,LoEzQhUqY8k,https://www.youtube.com/watch?v=LoEzQhUqY8k,彰化縣芳苑鄉路上國小,129,fangyuan,213,DROP,dropped: same as 3mNirBbDHGg (彰化縣彰化市平和國小)
tablet (n),the students are using tablets with keyboards in class.,a8UPkX5PsaY,https://www.youtube.com/watch?v=a8UPkX5PsaY,彰化縣鹿港鎮文開國小,16,lukang,114,KEEP,kept: smallest school count (16 videos)
tablet (n),the students are using tablets with keyboards in class.,88LfYTU_l58,https://www.youtube.com/watch?v=88LfYTU_l58,彰化縣鹿港鎮頂番國小,19,lukang,114,DROP,dropped: same as a8UPkX5PsaY (彰化縣鹿港鎮文開國小)
tablet (n),the students are using tablets with keyboards in class.,gJRVzkJipHo,https://www.youtube.com/watch?v=gJRVzkJipHo,彰化縣彰化市中山國小,104,changhua-city,387,DROP,dropped: same as a8UPkX5PsaY (彰化縣鹿港鎮文開國小)
earthquake drill (n),the students cover their heads during the earthquake drill.,-nCVUsJ32yk,https://www.youtube.com/watch?v=-nCVUsJ32yk,彰化縣彰化市國聖國小,19,changhua-city,387,KEEP,kept: smallest school count (19 videos)
earthquake drill (n),the students cover their heads during the earthquake drill.,a1GcCDQVT0g,https://www.youtube.com/watch?v=a1GcCDQVT0g,彰化縣芬園鄉文德國小,38,fenyuan,48,DROP,dropped: same as -nCVUsJ32yk (彰化縣彰化市國聖國小)
earthquake drill (n),the students cover their heads during the earthquake drill.,_ETgawQRyUQ,https://www.youtube.com/watch?v=_ETgawQRyUQ,彰化縣和美鎮和仁國小,45,hemei,99,DROP,dropped: same as -nCVUsJ32yk (彰化縣彰化市國聖國小)
earthquake drill (n),the students cover their heads during the earthquake drill.,VJMEmhmsciA,https://www.youtube.com/watch?v=VJMEmhmsciA,彰化縣社頭鄉湳雅國小,71,shetou,95,DROP,dropped: same as -nCVUsJ32yk (彰化縣彰化市國聖國小)
clay (n),the students make figures out of clay.,YOGJ-1IPkpE,https://www.youtube.com/watch?v=YOGJ-1IPkpE,彰化縣社頭鄉湳雅國小,71,shetou,95,KEEP,kept: smallest school count (71 videos)
clay (n),the students make figures out of clay.,MN_uIIBRKhU,https://www.youtube.com/watch?v=MN_uIIBRKhU,彰化縣田中鎮三潭國小,92,tianzhong,271,DROP,dropped: same as YOGJ-1IPkpE (彰化縣社頭鄉湳雅國小)
contraption (n),the students are making different contraptions with building blocks.,rkZmhZaSGnM,https://www.youtube.com/watch?v=rkZmhZaSGnM,彰化縣田中鎮大安國小,17,tianzhong,271,KEEP,kept: smallest school count (17 videos)
contraption (n),the students are making different contraptions with building blocks.,cbZ2fLuDueQ,https://www.youtube.com/watch?v=cbZ2fLuDueQ,彰化縣二林鎮廣興國小,37,erlin,114,DROP,dropped: same as rkZmhZaSGnM (彰化縣田中鎮大安國小)
contraption (n),the students are making different contraptions with building blocks.,SCjsIAWvAZ8,https://www.youtube.com/watch?v=SCjsIAWvAZ8,彰化縣田中鎮三潭國小,92,tianzhong,271,DROP,dropped: same as rkZmhZaSGnM (彰化縣田中鎮大安國小)
karate (n),karate is a form of martial arts.,UP2fRFPUQc4,https://www.youtube.com/watch?v=UP2fRFPUQc4,彰化縣二水鄉源泉國小,51,ershui,91,KEEP,kept: smallest school count (51 videos)
karate (n),karate is a form of martial arts.,BGywbzDiP3A,https://www.youtube.com/watch?v=BGywbzDiP3A,彰化縣埤頭鄉中和國小,71,pitou,112,DROP,dropped: same as UP2fRFPUQc4 (彰化縣二水鄉源泉國小)
karate (n),karate is a form of martial arts.,5Rt8X10pCdo,https://www.youtube.com/watch?v=5Rt8X10pCdo,彰化縣北斗鎮萬來國小,113,beidou,199,DROP,dropped: same as UP2fRFPUQc4 (彰化縣二水鄉源泉國小)
dodgeball (n),the students are playing dodgeball.,0xDBRReO4dg,https://www.youtube.com/watch?v=0xDBRReO4dg,彰化縣鹿港鎮東興國小,14,lukang,114,KEEP,kept: smallest school count (14 videos)
dodgeball (n),the students are playing dodgeball.,UzTC4aVRhhQ,https://www.youtube.com/watch?v=UzTC4aVRhhQ,彰化縣和美鎮新庄國小,25,hemei,99,DROP,dropped: same as 0xDBRReO4dg (彰化縣鹿港鎮東興國小)
dodgeball (n),the students are playing dodgeball.,ioRYRS8nwaw,https://www.youtube.com/watch?v=ioRYRS8nwaw,彰化縣芳苑鄉芳苑國小,46,fangyuan,213,DROP,dropped: same as 0xDBRReO4dg (彰化縣鹿港鎮東興國小)
dodgeball (n),the students are playing dodgeball.,HOM4LMBZiyk,https://www.youtube.com/watch?v=HOM4LMBZiyk,彰化縣田中鎮三潭國小,92,tianzhong,271,DROP,dropped: same as 0xDBRReO4dg (彰化縣鹿港鎮東興國小)
inflatable caterpillar (n),students are having fun with an inflatable caterpillar on the playground.,87_xjn_GveA,https://www.youtube.com/watch?v=87_xjn_GveA,彰化縣和美鎮和仁國小,45,hemei,99,KEEP,kept: smallest school count (45 videos)
inflatable caterpillar (n),students are having fun with an inflatable caterpillar on the playground.,XItnjQxHFpM,https://www.youtube.com/watch?v=XItnjQxHFpM,彰化縣北斗鎮萬來國小,113,beidou,199,DROP,dropped: same as 87_xjn_GveA (彰化縣和美鎮和仁國小)
assemble (v),the students assemble their robots.,ofXiUW5kdzc,https://www.youtube.com/watch?v=ofXiUW5kdzc,彰化縣彰化市聯興國小,17,changhua-city,387,KEEP,kept: smallest school count (17 videos)
assemble (v),the students assemble their robots.,inftMamZwIc,https://www.youtube.com/watch?v=inftMamZwIc,彰化縣和美鎮新庄國小,25,hemei,99,DROP,dropped: same as ofXiUW5kdzc (彰化縣彰化市聯興國小)
assemble (v),the students assemble their robots.,npSFmdYABX0,https://www.youtube.com/watch?v=npSFmdYABX0,彰化縣芳苑鄉芳苑國小,46,fangyuan,213,DROP,dropped: same as ofXiUW5kdzc (彰化縣彰化市聯興國小)
sing (v),the students sing the song in class.,FfLrdz9_RpU,https://www.youtube.com/watch?v=FfLrdz9_RpU,彰化縣彰化市快官國小,32,changhua-city,387,KEEP,kept: smallest school count (32 videos)
sing (v),the students sing the song in class.,6LNTGpfJWvc,https://www.youtube.com/watch?v=6LNTGpfJWvc,彰化縣二水鄉源泉國小,51,ershui,91,DROP,dropped: same as FfLrdz9_RpU (彰化縣彰化市快官國小)
playground (n),the students play different games at the school playground.,vdki_WYVM1M,https://www.youtube.com/watch?v=vdki_WYVM1M,彰化縣鹿港鎮頂番國小,19,lukang,114,KEEP,kept: smallest school count (19 videos)
playground (n),the students play different games at the school playground.,2hg7unfm8oo,https://www.youtube.com/watch?v=2hg7unfm8oo,彰化縣和美鎮新庄國小,25,hemei,99,DROP,dropped: same as vdki_WYVM1M (彰化縣鹿港鎮頂番國小)
playground (n),the students play different games at the school playground.,NPsDpenKe1o,https://www.youtube.com/watch?v=NPsDpenKe1o,彰化縣芬園鄉文德國小,38,fenyuan,48,DROP,dropped: same as vdki_WYVM1M (彰化縣鹿港鎮頂番國小)
playground (n),the students play different games at the school playground.,Io2o-Y18dYc,https://www.youtube.com/watch?v=Io2o-Y18dYc,彰化縣員林市饒明國小,83,yuanlin-city,164,DROP,dropped: same as vdki_WYVM1M (彰化縣鹿港鎮頂番國小)
playground (n),the students play different games at the school playground.,zL-KaDjped8,https://www.youtube.com/watch?v=zL-KaDjped8,彰化縣田中鎮三潭國小,92,tianzhong,271,DROP,dropped: same as vdki_WYVM1M (彰化縣鹿港鎮頂番國小)
playground (n),the students play different games at the school playground.,TEDB1VnSaBQ,https://www.youtube.com/watch?v=TEDB1VnSaBQ,彰化縣伸港鄉大同國小,105,shenkang,149,DROP,dropped: same as vdki_WYVM1M (彰化縣鹿港鎮頂番國小)
playground (n),"the children are jumping, sliding, and climbing at the playground.",JeihNdZT4eI,https://www.youtube.com/watch?v=JeihNdZT4eI,彰化縣伸港鄉新港國小,44,shenkang,149,KEEP,kept: smallest school count (44 videos)
playground (n),"the children are jumping, sliding, and climbing at the playground.",LtBGKGWafvs,https://www.youtube.com/watch?v=LtBGKGWafvs,彰化縣二水鄉源泉國小,51,ershui,91,DROP,dropped: same as JeihNdZT4eI (彰化縣伸港鄉新港國小)
playground (n),"the children are jumping, sliding, and climbing at the playground.",qhtx37I5c_4,https://www.youtube.com/watch?v=qhtx37I5c_4,彰化縣二水鄉源泉國小,51,ershui,91,DROP,dropped: same as JeihNdZT4eI (彰化縣伸港鄉新港國小)
video (n),the students watch a video in class.,qhE61CUmV4c,https://www.youtube.com/watch?v=qhE61CUmV4c,彰化縣二水鄉源泉國小,51,ershui,91,KEEP,kept: smallest school count (51 videos)
video (n),the students watch a video in class.,G5f_Fa0Y23g,https://www.youtube.com/watch?v=G5f_Fa0Y23g,彰化縣福興鄉永豐國小,60,fuxing,143,DROP,dropped: same as qhE61CUmV4c (彰化縣二水鄉源泉國小)
table tennis (n),the students practice playing table tennis.,jkGJS_cq7wQ,https://www.youtube.com/watch?v=jkGJS_cq7wQ,彰化縣和美鎮和美國小,22,hemei,99,KEEP,kept: smallest school count (22 videos)
table tennis (n),the students practice playing table tennis.,HuqTvoG42SM,https://www.youtube.com/watch?v=HuqTvoG42SM,彰化縣福興鄉西勢國小,53,fuxing,143,DROP,dropped: same as jkGJS_cq7wQ (彰化縣和美鎮和美國小)
talent show (n),a talent show is when students perform their special skills for others to enjoy.,OVO0hPTM5E8,https://www.youtube.com/watch?v=OVO0hPTM5E8,彰化縣竹塘鄉土庫國小,35,zhutang,183,KEEP,kept: smallest school count (35 videos)
talent show (n),a talent show is when students perform their special skills for others to enjoy.,3_eJKHHfh3s,https://www.youtube.com/watch?v=3_eJKHHfh3s,彰化縣福興鄉西勢國小,53,fuxing,143,DROP,dropped: same as OVO0hPTM5E8 (彰化縣竹塘鄉土庫國小)
magic (n),the magician performs magic at the school.,uP6jpWhhyPM,https://www.youtube.com/watch?v=uP6jpWhhyPM,彰化縣彰化市國聖國小,19,changhua-city,387,KEEP,kept: smallest school count (19 videos)
magic (n),the magician performs magic at the school.,Tmu7AzC9e1E,https://www.youtube.com/watch?v=Tmu7AzC9e1E,彰化縣竹塘鄉土庫國小,35,zhutang,183,DROP,dropped: same as uP6jpWhhyPM (彰化縣彰化市國聖國小)
field trip (n),the students go on a field trip.,bK0MNUe6u00,https://www.youtube.com/watch?v=bK0MNUe6u00,彰化縣員林市育英國小,66,yuanlin-city,164,KEEP,kept: smallest school count (66 videos)
field trip (n),the students go on a field trip.,t7NAKlSLTSU,https://www.youtube.com/watch?v=t7NAKlSLTSU,彰化縣員林市饒明國小,83,yuanlin-city,164,DROP,dropped: same as bK0MNUe6u00 (彰化縣員林市育英國小)
field trip (n),the students go on a field trip.,Lkp_I_VIjY8,https://www.youtube.com/watch?v=Lkp_I_VIjY8,彰化縣彰化市中山國小,104,changhua-city,387,DROP,dropped: same as bK0MNUe6u00 (彰化縣員林市育英國小)
event (n),the school holds a special event to celebrate children’s day.,xh_t56hPdQs,https://www.youtube.com/watch?v=xh_t56hPdQs,彰化縣竹塘鄉土庫國小,35,zhutang,183,KEEP,kept: smallest school count (35 videos)
event (n),the school holds a special event to celebrate children’s day.,Tz7b63uFk_c,https://www.youtube.com/watch?v=Tz7b63uFk_c,彰化縣福興鄉永豐國小,60,fuxing,143,DROP,dropped: same as xh_t56hPdQs (彰化縣竹塘鄉土庫國小)
station (n),students go to different stations around the gym.,cNHW_f-2-gM,https://www.youtube.com/watch?v=cNHW_f-2-gM,彰化縣二水鄉二水國小,40,ershui,91,KEEP,kept: smallest school count (40 videos)
station (n),students go to different stations around the gym.,gYL5xM4QC8w,https://www.youtube.com/watch?v=gYL5xM4QC8w,彰化縣和美鎮和仁國小,45,hemei,99,DROP,dropped: same as cNHW_f-2-gM (彰化縣二水鄉二水國小)
scarecrow (n),the students are making a scarecrow.,diFiB_mokrE,https://www.youtube.com/watch?v=diFiB_mokrE,彰化縣埤頭鄉芙朝國小,25,pitou,112,KEEP,kept: smallest school count (25 videos)
scarecrow (n),the students are making a scarecrow.,NrqBfDn0GVU,https://www.youtube.com/watch?v=NrqBfDn0GVU,彰化縣和美鎮和仁國小,45,hemei,99,DROP,dropped: same as diFiB_mokrE (彰化縣埤頭鄉芙朝國小)
slide (n),the students play on the slide.,hcURZ6WC0y0,https://www.youtube.com/watch?v=hcURZ6WC0y0,彰化縣芬園鄉文德國小,38,fenyuan,48,KEEP,kept: smallest school count (38 videos)
